feature,importance,rank
ext_us2y_level,0.07671985664527035,1
ext_fedfunds_level,0.058181436308937746,2
ext_yield_curve_10y2y,0.05231318679082324,3
ext_us10y_level,0.04835751317470999,4
ma_50_vs_200,0.03910713332099733,5
close_vs_ma_200,0.03544936376661231,6
volatility_30d,0.02853213790943113,7
volatility_60d,0.028460312275247212,8
volatility_20d,0.024929687873261604,9
news_count_60d,0.023787244887915563,10
news_count_log_60d,0.022709621751705752,11
ext_vix_level,0.022104775480410514,12
volatility_15d,0.021701813313167263,13
sentiment_mean_60d,0.01981900516125523,14
sentiment_positive_ratio_60d,0.0189533216787259,15
volatility_45d,0.018847850430235527,16
news_count_log_45d,0.01783415118708465,17
sentiment_negative_ratio_45d,0.016805339681491442,18
news_count_30d,0.01606426587134072,19
close_vs_ma_100,0.01604243059802262,20
month,0.015697154249291904,21
sentiment_negative_ratio_60d,0.015335928883957484,22
sentiment_mean_45d,0.014978054603985717,23
news_count_45d,0.01413516855451266,24
news_count_log_30d,0.01369806602886573,25
macd_signal,0.013344980286585564,26
macd,0.013191735676790438,27
return_60d,0.013008983918002625,28
volatility_10d,0.01173397809326455,29
sentiment_positive_ratio_30d,0.010757343555250933,30
sentiment_positive_ratio_45d,0.010450230049579429,31
sentiment_negative_ratio_30d,0.010175958734862003,32
news_count_20d,0.010097949397865008,33
news_count_log_20d,0.009857925725006511,34
rsi_28,0.00923273359916005,35
ma_20_vs_50,0.008794974657222754,36
macd_diff,0.008320258291518,37
close_vs_ma_60,0.008313660078137676,38
rsi_14,0.008294556862428932,39
return_45d,0.008277434131757376,40
close_vs_ma_50,0.008261092876008484,41
close_vs_ma_45,0.007409542192237453,42
sentiment_mean_30d,0.007170975783963061,43
news_count_log_15d,0.007065612962073377,44
close_vs_ma_30,0.006741234822281671,45
news_count_15d,0.0061657199725591435,46
volume_vs_ma20,0.005653888551813309,47
range_pct,0.005176608936485468,48
sentiment_negative_ratio_20d,0.004760360988628224,49
close_vs_ma_10,0.004675354691381524,50
close_vs_ma_20,0.004573113233763138,51
return_30d,0.00407179601462421,52
return_10d,0.004021307721108657,53
volatility_5d,0.004014909451753844,54
sentiment_mean_20d,0.0039596094526029805,55
return_20d,0.003911220098663106,56
return_5d,0.0037187748345888345,57
sentiment_positive_ratio_20d,0.0036907660044229727,58
bollinger_position,0.0036120485072054613,59
sentiment_negative_ratio_10d,0.0033234416456161585,60
return_15d,0.0032533154749861486,61
close_vs_ma_15,0.003216119512876894,62
sentiment_mean_10d,0.0029483937244219357,63
sentiment_negative_ratio_15d,0.002920263251940914,64
sentiment_momentum_20_60,0.002820161640200065,65
sentiment_mean_15d,0.0027886603773503897,66
news_count_10d,0.002424110762816537,67
sentiment_momentum_10_30,0.0022724409676026557,68
sentiment_momentum_5_20,0.002255954621096556,69
ext_sp500_return_5d,0.002170169205275942,70
sentiment_momentum_15_45,0.0020452538810292378,71
volume_change_1d,0.0020341991914704254,72
sentiment_positive_ratio_15d,0.0020194712083717674,73
ext_eurusd_return_5d,0.002008868722409093,74
news_count_log_10d,0.0020071662041412867,75
news_count_5d,0.0018733311617497492,76
close_vs_ma_5,0.0018033769139954585,77
sentiment_mean_5d,0.0018033399532956106,78
return_3d,0.0017914592802293079,79
ext_vix_change_5d,0.0017859989065866708,80
ext_nasdaq100_return_5d,0.0017815394444167648,81
gap_return,0.0015965355653832832,82
sentiment_positive_ratio_10d,0.001496997617899817,83
news_count_log_5d,0.0014735613659935833,84
return_2d,0.0010371953853783,85
sentiment_negative_ratio_5d,0.0010240926447596488,86
ext_nasdaq100_return_1d,0.0010004819210027106,87
ext_sp500_return_1d,0.0009954817542154554,88
ext_vix_change_1d,0.0009342035983369226,89
ext_fedfunds_change_5d,0.0007454094736661285,90
ext_eurusd_return_1d,0.0006748046789630292,91
intraday_return,0.0006221729590512274,92
return_1d,0.0005838199884916535,93
sentiment_positive_ratio_5d,0.0005835811762918999,94
ext_us2y_change_1d,0.0005781596888545593,95
sentiment_mean_1d,0.0005777907491263033,96
sentiment_negative_ratio_1d,0.0005477149539945164,97
ext_us10y_change_1d,0.00041891761515231785,98
news_count_log_1d,0.00023244498476896708,99
news_count_1d,0.00014352833340523918,100
sentiment_positive_ratio_1d,0.00011539878039816621,101
day_of_week,0.00010053927378143922,102
sentiment_available_1d,7.379451326994454e-05,103
sentiment_available_5d,2.4876345078934723e-05,104
sentiment_available_10d,0.0,105
sentiment_available_15d,0.0,106
sentiment_available_30d,0.0,107
sentiment_available_20d,0.0,108
sentiment_available_45d,0.0,109
sentiment_available_60d,0.0,110
