feature,importance,rank
ext_eurusd_return_5d,0.03203450523846239,1
volume_change_1d,0.025071743996935514,2
ext_eurusd_return_1d,0.02496829349856898,3
volume_vs_ma20,0.018361723684269138,4
intraday_return,0.01768433911540706,5
ma_50_vs_200,0.01730301280305038,6
return_1d,0.01564684256362381,7
gap_return,0.014967140637726422,8
range_pct,0.014965070683375648,9
ext_yield_curve_10y2y,0.014580786595974327,10
return_2d,0.014277392385700907,11
return_15d,0.013885867948287948,12
return_60d,0.013233575574325595,13
volatility_10d,0.013217314801067621,14
ext_us2y_level,0.013165653955332306,15
volatility_5d,0.013095467952197695,16
ext_vix_change_1d,0.01244704247153136,17
sentiment_momentum_5_20,0.012380376743201468,18
ext_nasdaq100_return_5d,0.012305586723764651,19
volatility_45d,0.011852583821493345,20
sentiment_mean_5d,0.011751179493687411,21
sentiment_negative_ratio_60d,0.011690991508337875,22
ext_vix_level,0.01166381673435175,23
sentiment_momentum_15_45,0.011631016239369185,24
macd_diff,0.011604522906982677,25
ext_vix_change_5d,0.011590535790677443,26
volatility_60d,0.011570933262146187,27
volatility_30d,0.011462738011413284,28
sentiment_momentum_10_30,0.011421143836327962,29
close_vs_ma_5,0.01129178515532365,30
return_5d,0.01125187092158018,31
sentiment_mean_60d,0.011197332642440374,32
return_45d,0.011063868880386143,33
rsi_14,0.01097765595176299,34
close_vs_ma_10,0.0108970175833046,35
bollinger_position,0.010868869089243512,36
volatility_20d,0.010820934782151216,37
sentiment_positive_ratio_45d,0.010808401946459077,38
volatility_15d,0.010761127938249416,39
close_vs_ma_20,0.010568958637322769,40
close_vs_ma_15,0.01053741397459885,41
sentiment_mean_10d,0.010479269909547388,42
sentiment_mean_20d,0.01043834669504511,43
ext_us10y_level,0.010403152379304127,44
sentiment_positive_ratio_60d,0.010265845838411227,45
close_vs_ma_200,0.010075697036227287,46
sentiment_momentum_20_60,0.009823951495115524,47
ext_nasdaq100_return_1d,0.00977372546156104,48
ma_20_vs_50,0.009577299795045988,49
return_10d,0.00957654026932058,50
ext_sp500_return_1d,0.009541262804283511,51
ext_us2y_change_1d,0.009512132346442034,52
rsi_28,0.009502701582505735,53
macd_signal,0.009479899193506,54
return_3d,0.009476420317592483,55
return_30d,0.009370537538464428,56
sentiment_mean_30d,0.00925804539273728,57
sentiment_positive_ratio_30d,0.00915923840730061,58
return_20d,0.00913850227917139,59
sentiment_negative_ratio_10d,0.009034254882179871,60
sentiment_mean_15d,0.008970533366812288,61
news_count_log_60d,0.008873891062558046,62
close_vs_ma_100,0.008806479314361633,63
sentiment_negative_ratio_45d,0.008214549322420281,64
close_vs_ma_30,0.0081665904562027,65
ext_sp500_return_5d,0.008155900458327047,66
news_count_60d,0.008113453153282015,67
close_vs_ma_60,0.00797087838089843,68
sentiment_mean_45d,0.007960508500480641,69
news_count_log_45d,0.007836349513515938,70
close_vs_ma_50,0.007706267177534708,71
sentiment_negative_ratio_30d,0.007660535933819916,72
macd,0.007630099979967389,73
sentiment_positive_ratio_15d,0.0075932835371615125,74
sentiment_positive_ratio_20d,0.007566917594161404,75
sentiment_positive_ratio_10d,0.007370056100731441,76
sentiment_negative_ratio_15d,0.007143275762124944,77
news_count_10d,0.006985095579569271,78
sentiment_mean_1d,0.00697550598778409,79
news_count_log_10d,0.0066925692898743075,80
sentiment_negative_ratio_20d,0.006467300543310699,81
news_count_45d,0.006281834008469558,82
news_count_15d,0.00617753669649423,83
close_vs_ma_45,0.006112622284528768,84
ext_fedfunds_change_5d,0.005933099525206457,85
news_count_log_15d,0.005849737076399006,86
news_count_30d,0.0055200598984201385,87
news_count_log_20d,0.005456908469215385,88
ext_us10y_change_1d,0.005302673208404512,89
ext_fedfunds_level,0.005290177396728471,90
month,0.004755019952301049,91
news_count_log_30d,0.004742268224709508,92
sentiment_negative_ratio_5d,0.004503025158373679,93
news_count_20d,0.004187611135841947,94
day_of_week,0.004151663596281185,95
sentiment_positive_ratio_5d,0.004140697388610306,96
news_count_1d,0.0025643863466980523,97
news_count_5d,0.002538230231535967,98
news_count_log_5d,0.002369972569917022,99
news_count_log_1d,0.002068330013379559,100
sentiment_negative_ratio_1d,0.0018776511607036968,101
sentiment_available_1d,0.0011977024355657947,102
sentiment_positive_ratio_1d,0.0009729550233734255,103
sentiment_available_5d,0.0003825370797688403,104
sentiment_available_10d,0.0,105
sentiment_available_15d,0.0,106
sentiment_available_30d,0.0,107
sentiment_available_20d,0.0,108
sentiment_available_45d,0.0,109
sentiment_available_60d,0.0,110
