feature,importance,rank
news_count_log_60d,0.018195748,1
month,0.017627697,2
ext_us10y_level,0.017625844,3
news_count_60d,0.01748399,4
ext_fedfunds_level,0.0166858,5
close_vs_ma_200,0.016353596,6
news_count_log_5d,0.01616215,7
volatility_60d,0.015803356,8
macd,0.015470368,9
ma_50_vs_200,0.015346084,10
sentiment_negative_ratio_20d,0.015209108,11
return_20d,0.014778719,12
volatility_30d,0.014577376,13
volatility_45d,0.014215034,14
sentiment_negative_ratio_10d,0.013856993,15
sentiment_positive_ratio_45d,0.013783901,16
close_vs_ma_30,0.013689488,17
sentiment_negative_ratio_45d,0.013558743,18
close_vs_ma_100,0.013471924,19
sentiment_mean_45d,0.0134391645,20
news_count_45d,0.0134241935,21
news_count_30d,0.013360245,22
sentiment_positive_ratio_60d,0.012945435,23
ext_us2y_level,0.012867871,24
sentiment_positive_ratio_30d,0.012703193,25
sentiment_negative_ratio_30d,0.012415452,26
macd_signal,0.011862598,27
sentiment_mean_60d,0.011854211,28
return_60d,0.01184196,29
sentiment_positive_ratio_20d,0.011807371,30
close_vs_ma_50,0.011770735,31
close_vs_ma_60,0.011578794,32
return_45d,0.011525851,33
ma_20_vs_50,0.01141597,34
sentiment_momentum_20_60,0.011290127,35
close_vs_ma_10,0.011266273,36
news_count_log_45d,0.0111374855,37
sentiment_mean_15d,0.011046652,38
volatility_20d,0.011046592,39
sentiment_mean_30d,0.010655383,40
return_5d,0.010615563,41
rsi_14,0.010525929,42
macd_diff,0.010357426,43
volatility_10d,0.010297358,44
sentiment_mean_20d,0.010279123,45
return_30d,0.009984154,46
sentiment_momentum_15_45,0.009890108,47
sentiment_negative_ratio_60d,0.009767603,48
sentiment_mean_10d,0.009743928,49
sentiment_positive_ratio_15d,0.009720871,50
return_10d,0.009696374,51
rsi_28,0.009677533,52
ext_yield_curve_10y2y,0.00942267,53
news_count_15d,0.009391136,54
close_vs_ma_45,0.009373116,55
news_count_20d,0.009368292,56
return_15d,0.009284507,57
ext_vix_level,0.009208565,58
news_count_log_30d,0.009096602,59
ext_fedfunds_change_5d,0.0089745065,60
sentiment_mean_5d,0.008887356,61
volatility_5d,0.008867526,62
sentiment_momentum_10_30,0.0086700935,63
news_count_log_20d,0.008605166,64
gap_return,0.008583243,65
sentiment_momentum_5_20,0.008398758,66
ext_sp500_return_1d,0.008380263,67
bollinger_position,0.00828285,68
volume_vs_ma20,0.008065734,69
close_vs_ma_20,0.007952304,70
ext_nasdaq100_return_5d,0.007792625,71
ext_eurusd_return_5d,0.007748911,72
range_pct,0.00773029,73
volatility_15d,0.007686312,74
ext_eurusd_return_1d,0.0076000295,75
ext_us2y_change_1d,0.0074288845,76
news_count_5d,0.007355193,77
return_3d,0.0072372127,78
ext_vix_change_5d,0.006904058,79
ext_vix_change_1d,0.0068808347,80
ext_nasdaq100_return_1d,0.006807924,81
volume_change_1d,0.006693939,82
sentiment_positive_ratio_10d,0.006677257,83
return_1d,0.006599515,84
news_count_1d,0.0063865203,85
sentiment_negative_ratio_15d,0.006369017,86
sentiment_negative_ratio_5d,0.006305482,87
close_vs_ma_15,0.006159993,88
return_2d,0.0061183814,89
news_count_10d,0.005729462,90
news_count_log_1d,0.0054468783,91
sentiment_mean_1d,0.0052096043,92
close_vs_ma_5,0.0052075945,93
intraday_return,0.0051533007,94
ext_sp500_return_5d,0.0045275944,95
day_of_week,0.0043357285,96
sentiment_negative_ratio_1d,0.0038717135,97
sentiment_positive_ratio_5d,0.003515601,98
ext_us10y_change_1d,0.0,99
sentiment_positive_ratio_1d,0.0,100
sentiment_available_1d,0.0,101
sentiment_available_5d,0.0,102
news_count_log_10d,0.0,103
sentiment_available_10d,0.0,104
sentiment_available_15d,0.0,105
news_count_log_15d,0.0,106
sentiment_available_30d,0.0,107
sentiment_available_20d,0.0,108
sentiment_available_45d,0.0,109
sentiment_available_60d,0.0,110
