feature,importance,rank
sentiment_available_60d,0.043223433,1
ext_us2y_level,0.03609324,2
ext_vix_level,0.027545974,3
ma_50_vs_200,0.024369447,4
close_vs_ma_200,0.022577872,5
macd,0.022411237,6
sentiment_mean_45d,0.021449601,7
ext_us10y_level,0.02065593,8
sentiment_mean_60d,0.020361785,9
volatility_60d,0.020185266,10
ext_fedfunds_level,0.01982084,11
volatility_30d,0.019068398,12
sentiment_mean_15d,0.018435182,13
volatility_45d,0.017769689,14
news_count_log_15d,0.017608786,15
news_count_60d,0.016937494,16
ext_yield_curve_10y2y,0.016721478,17
news_count_15d,0.016716722,18
sentiment_negative_ratio_45d,0.016517611,19
volatility_20d,0.016451798,20
month,0.016434165,21
macd_signal,0.015928492,22
rsi_28,0.015640581,23
close_vs_ma_100,0.015499249,24
sentiment_mean_30d,0.015436439,25
sentiment_positive_ratio_60d,0.0146822,26
return_45d,0.014402396,27
news_count_30d,0.013449402,28
sentiment_negative_ratio_60d,0.012947225,29
close_vs_ma_5,0.012043256,30
news_count_45d,0.012001745,31
sentiment_momentum_15_45,0.0119245155,32
ma_20_vs_50,0.011635115,33
close_vs_ma_30,0.011326427,34
news_count_log_60d,0.011227375,35
macd_diff,0.010949865,36
news_count_log_45d,0.010893946,37
sentiment_positive_ratio_45d,0.010858957,38
close_vs_ma_45,0.0103385765,39
return_60d,0.009776461,40
news_count_20d,0.009711041,41
sentiment_positive_ratio_30d,0.009622435,42
volatility_15d,0.00939284,43
close_vs_ma_10,0.009344363,44
volatility_10d,0.009293302,45
sentiment_momentum_10_30,0.00853981,46
bollinger_position,0.008361362,47
sentiment_negative_ratio_30d,0.0077508967,48
sentiment_mean_1d,0.007711629,49
return_20d,0.0075446954,50
sentiment_available_45d,0.0073429523,51
return_10d,0.007182256,52
return_30d,0.007126725,53
sentiment_negative_ratio_15d,0.0071195588,54
return_5d,0.0070527242,55
ext_sp500_return_5d,0.007033186,56
ext_eurusd_return_1d,0.007013836,57
sentiment_mean_20d,0.00675277,58
sentiment_negative_ratio_20d,0.006675157,59
sentiment_momentum_20_60,0.006615,60
return_2d,0.0066106813,61
gap_return,0.0066007567,62
volatility_5d,0.0064916564,63
ext_nasdaq100_return_1d,0.006424861,64
news_count_log_20d,0.006325917,65
sentiment_negative_ratio_1d,0.0061515463,66
close_vs_ma_20,0.006134722,67
close_vs_ma_15,0.005837403,68
news_count_log_30d,0.005825331,69
rsi_14,0.005703053,70
sentiment_positive_ratio_15d,0.0056675677,71
range_pct,0.005649389,72
ext_sp500_return_1d,0.0054508056,73
news_count_5d,0.0054095257,74
close_vs_ma_60,0.0052824286,75
ext_us10y_change_1d,0.0049850144,76
ext_eurusd_return_5d,0.004930801,77
return_3d,0.004892837,78
news_count_10d,0.004587572,79
ext_nasdaq100_return_5d,0.004549376,80
ext_vix_change_1d,0.0044645704,81
volume_vs_ma20,0.004107493,82
sentiment_positive_ratio_20d,0.004094488,83
close_vs_ma_50,0.0040451093,84
ext_vix_change_5d,0.003946782,85
ext_us2y_change_1d,0.003842537,86
sentiment_negative_ratio_5d,0.0034407156,87
volume_change_1d,0.0031874492,88
return_1d,0.002920272,89
intraday_return,0.0026577606,90
return_15d,0.0002768957,91
day_of_week,0.0,92
sentiment_positive_ratio_1d,0.0,93
ext_fedfunds_change_5d,0.0,94
news_count_log_10d,0.0,95
sentiment_available_10d,0.0,96
sentiment_positive_ratio_10d,0.0,97
sentiment_negative_ratio_10d,0.0,98
sentiment_mean_10d,0.0,99
sentiment_mean_5d,0.0,100
news_count_log_5d,0.0,101
sentiment_available_5d,0.0,102
sentiment_available_1d,0.0,103
news_count_log_1d,0.0,104
sentiment_positive_ratio_5d,0.0,105
news_count_1d,0.0,106
sentiment_available_30d,0.0,107
sentiment_available_20d,0.0,108
sentiment_available_15d,0.0,109
sentiment_momentum_5_20,0.0,110
