feature,importance,rank
volatility_60d,0.04615062730170704,1
ma_50_vs_200,0.04016286281805325,2
close_vs_ma_200,0.03339878865436198,3
volatility_30d,0.03289111999596864,4
volatility_45d,0.031192509402315476,5
ext_us2y_level,0.031073814797697188,6
news_count_log_60d,0.029996638779812554,7
ext_us10y_level,0.029453289970779232,8
ext_fedfunds_level,0.027156827122003596,9
news_count_60d,0.026384059746070044,10
close_vs_ma_100,0.021310772241501318,11
ext_vix_level,0.020468428649275557,12
sentiment_mean_60d,0.019998876846323628,13
news_count_log_45d,0.019898839110738545,14
news_count_45d,0.019053410586394308,15
volatility_15d,0.018020640090287265,16
sentiment_negative_ratio_45d,0.017595504716339968,17
sentiment_negative_ratio_30d,0.017546962730014534,18
sentiment_negative_ratio_60d,0.017527514254724486,19
ext_yield_curve_10y2y,0.017314550422826203,20
month,0.017144340392369683,21
macd,0.016722137340190766,22
volatility_20d,0.016226142918074678,23
sentiment_positive_ratio_60d,0.016050031970002866,24
sentiment_positive_ratio_30d,0.01456617166157564,25
return_60d,0.014048727251411808,26
volatility_10d,0.01375638820341206,27
rsi_28,0.013654494162694038,28
macd_signal,0.013587928967554213,29
sentiment_positive_ratio_45d,0.012942351638360093,30
sentiment_mean_45d,0.011710276721584003,31
news_count_30d,0.010820088536716174,32
news_count_log_30d,0.010674292456017332,33
close_vs_ma_60,0.010568709092988654,34
news_count_15d,0.0100010231945265,35
sentiment_positive_ratio_20d,0.00991202691797164,36
macd_diff,0.009853709496823102,37
close_vs_ma_50,0.00959865193546076,38
news_count_log_20d,0.009408296772832697,39
close_vs_ma_45,0.009406770565168067,40
ma_20_vs_50,0.00931156761876906,41
close_vs_ma_30,0.009146207105383062,42
return_20d,0.008815054590544252,43
sentiment_mean_20d,0.00868020806430328,44
sentiment_negative_ratio_20d,0.008584201344279781,45
news_count_20d,0.008072771568130707,46
return_30d,0.00803341315697332,47
sentiment_mean_30d,0.007933141980753882,48
return_45d,0.007825273250410887,49
news_count_log_15d,0.007814355203974286,50
sentiment_momentum_20_60,0.007399689163935029,51
rsi_14,0.007342637550554401,52
return_15d,0.006652276928948638,53
sentiment_positive_ratio_15d,0.005892456437700086,54
close_vs_ma_20,0.005889740928455704,55
bollinger_position,0.005748576736049361,56
sentiment_mean_15d,0.005671740031860356,57
return_10d,0.005176002667396909,58
sentiment_momentum_15_45,0.00500723166195696,59
news_count_10d,0.004991104414175408,60
close_vs_ma_10,0.004900458969730726,61
sentiment_mean_10d,0.004889451971182656,62
volatility_5d,0.004676899059026877,63
sentiment_momentum_10_30,0.004537546891884665,64
ext_nasdaq100_return_5d,0.004392629031950479,65
close_vs_ma_15,0.0039267521181749945,66
volume_vs_ma20,0.0038949285216038332,67
sentiment_negative_ratio_15d,0.0038385183102142943,68
news_count_log_10d,0.00341029042480698,69
return_3d,0.0033713263768870012,70
range_pct,0.0033284048666201694,71
return_5d,0.0028304530035353722,72
sentiment_positive_ratio_10d,0.002816861234863501,73
ext_sp500_return_5d,0.0027728653577730323,74
sentiment_momentum_5_20,0.0026195771532830417,75
news_count_5d,0.002539540644307164,76
sentiment_negative_ratio_10d,0.0024191228158276573,77
close_vs_ma_5,0.002283114125916984,78
return_2d,0.002057782402682953,79
sentiment_mean_5d,0.0020446775001842356,80
ext_vix_change_5d,0.0020174861822468836,81
ext_eurusd_return_5d,0.0019152008092311267,82
gap_return,0.0018969303597117639,83
sentiment_negative_ratio_5d,0.0016001106580929962,84
sentiment_positive_ratio_5d,0.0015207053711522348,85
return_1d,0.0013379730606150279,86
news_count_log_5d,0.0012806292945172144,87
volume_change_1d,0.0012015816723887451,88
ext_nasdaq100_return_1d,0.001162270688797081,89
intraday_return,0.0011531312794722168,90
ext_sp500_return_1d,0.0010015440403180157,91
ext_fedfunds_change_5d,0.0009107147942998869,92
sentiment_mean_1d,0.0007041357049375753,93
ext_us10y_change_1d,0.0006069423296183767,94
ext_eurusd_return_1d,0.0005341196607766152,95
ext_vix_change_1d,0.00047110026448677397,96
news_count_1d,0.00036173834475693986,97
sentiment_negative_ratio_1d,0.00031828647854551754,98
day_of_week,0.0003057132369722439,99
ext_us2y_change_1d,0.0002904187430474891,100
news_count_log_1d,0.00021336443289649175,101
sentiment_available_1d,0.00020875976004582463,102
sentiment_positive_ratio_1d,0.00013748857594805353,103
sentiment_available_5d,6.220463918337791e-05,104
sentiment_available_10d,0.0,105
sentiment_available_15d,0.0,106
sentiment_available_30d,0.0,107
sentiment_available_20d,0.0,108
sentiment_available_45d,0.0,109
sentiment_available_60d,0.0,110
