feature,importance,rank
close_vs_ma_200,0.05357814854769258,1
ma_50_vs_200,0.0519404622418244,2
volatility_60d,0.04189464287392613,3
ext_us10y_level,0.029854321711686824,4
volatility_45d,0.02930069936210081,5
ext_us2y_level,0.02902938870583303,6
month,0.027777732274610528,7
close_vs_ma_100,0.027649014952623386,8
volatility_30d,0.026446285382955334,9
ext_yield_curve_10y2y,0.02505359045525987,10
ext_fedfunds_level,0.021683369656385607,11
return_60d,0.019679339994389998,12
macd_signal,0.018519014793627407,13
macd,0.018468877596649235,14
ext_vix_level,0.017599870025580014,15
news_count_log_60d,0.01742519849937864,16
sentiment_positive_ratio_30d,0.016688783419894417,17
volatility_20d,0.016560015843923998,18
news_count_60d,0.016257452909726924,19
volatility_15d,0.015842391639178804,20
close_vs_ma_50,0.01563090802046188,21
sentiment_negative_ratio_60d,0.015476978045858604,22
return_30d,0.01505506044994488,23
sentiment_mean_60d,0.014679976620156875,24
rsi_28,0.014257736685765146,25
close_vs_ma_60,0.013329093962122836,26
sentiment_positive_ratio_60d,0.01296085850117003,27
news_count_log_45d,0.012079277862156613,28
sentiment_negative_ratio_45d,0.012035627101415142,29
ma_20_vs_50,0.01185446994363425,30
close_vs_ma_45,0.011379901789411718,31
sentiment_positive_ratio_45d,0.011271777910665257,32
sentiment_positive_ratio_20d,0.011131261562843869,33
news_count_45d,0.010404600925607915,34
volatility_10d,0.00993419866223367,35
sentiment_mean_20d,0.009716456057120668,36
sentiment_mean_30d,0.009680851079412533,37
sentiment_negative_ratio_20d,0.009350406997615114,38
sentiment_negative_ratio_30d,0.009230599970361984,39
return_45d,0.009003009423230643,40
macd_diff,0.008681957525391531,41
sentiment_mean_45d,0.008392385647846704,42
sentiment_positive_ratio_15d,0.008369717949221443,43
sentiment_momentum_20_60,0.008208000169740338,44
close_vs_ma_30,0.008169133451694961,45
sentiment_mean_15d,0.007922616179821044,46
bollinger_position,0.007896610343534553,47
return_20d,0.007259140849217472,48
rsi_14,0.007174828248784862,49
news_count_log_30d,0.006903130610701268,50
close_vs_ma_20,0.006887184872882989,51
sentiment_mean_10d,0.0066192219713762865,52
news_count_20d,0.006461464853025221,53
sentiment_momentum_15_45,0.006423150159504974,54
return_15d,0.006252067849047333,55
return_10d,0.006153262290222592,56
sentiment_momentum_10_30,0.005940650299742,57
news_count_log_20d,0.0058767521011315275,58
news_count_30d,0.005692956467901395,59
close_vs_ma_15,0.005158796880906615,60
sentiment_momentum_5_20,0.005077732812909829,61
sentiment_negative_ratio_15d,0.0049532233239529206,62
sentiment_positive_ratio_10d,0.004881556794177977,63
close_vs_ma_10,0.004557924001367151,64
news_count_15d,0.004377085002028198,65
volatility_5d,0.004301193763349064,66
volume_vs_ma20,0.004265584604161361,67
gap_return,0.004138340045790935,68
return_3d,0.0039016056310489985,69
range_pct,0.0037099293374873886,70
news_count_log_15d,0.0036307011441530142,71
close_vs_ma_5,0.003522575950865144,72
sentiment_mean_5d,0.003419321752661985,73
ext_eurusd_return_5d,0.0034137297625720887,74
return_5d,0.003257450619987064,75
sentiment_negative_ratio_10d,0.002874115225311242,76
ext_vix_change_5d,0.0025658463239913946,77
ext_nasdaq100_return_5d,0.0024606450414702144,78
news_count_log_10d,0.002410992328775103,79
ext_sp500_return_5d,0.0022951835785910294,80
sentiment_negative_ratio_5d,0.002265150133252295,81
intraday_return,0.0022627279385235236,82
ext_eurusd_return_1d,0.002226305345382279,83
return_2d,0.002082403210449596,84
volume_change_1d,0.0019799042872350125,85
news_count_10d,0.001955993788018512,86
sentiment_positive_ratio_5d,0.0017501040509076836,87
return_1d,0.0016926677732571958,88
ext_vix_change_1d,0.0011582796591201004,89
news_count_5d,0.0011517057209606391,90
ext_nasdaq100_return_1d,0.001047493203282354,91
ext_us2y_change_1d,0.0010253625006713784,92
ext_sp500_return_1d,0.0009126007408316863,93
ext_us10y_change_1d,0.000895632637974023,94
news_count_log_5d,0.0008244615421265492,95
sentiment_mean_1d,0.0008059376253696371,96
sentiment_positive_ratio_1d,0.00034356166204171283,97
ext_fedfunds_change_5d,0.0003336867429574004,98
day_of_week,0.00028696495578751436,99
news_count_log_1d,0.0002788488744474119,100
sentiment_negative_ratio_1d,0.00019107173715304148,101
news_count_1d,0.0001709747375759758,102
sentiment_available_1d,0.00016844727716636384,103
sentiment_available_5d,2.0295630723182813e-05,104
sentiment_available_10d,0.0,105
sentiment_available_15d,0.0,106
sentiment_available_30d,0.0,107
sentiment_available_20d,0.0,108
sentiment_available_45d,0.0,109
sentiment_available_60d,0.0,110
