feature,mean_abs_shap,importance_pct,rank
ext_fedfunds_level,1.7094275,28.91912,1
ext_us2y_level,0.69993705,11.841136,2
ma_50_vs_200,0.37680787,6.3746204,3
ext_us10y_level,0.35099348,5.9379077,4
news_count_45d,0.21630374,3.6593034,5
sentiment_negative_ratio_20d,0.13472341,2.2791739,6
volatility_60d,0.11915563,2.0158072,7
volatility_30d,0.118518166,2.0050228,8
sentiment_mean_60d,0.116324216,1.9679067,9
close_vs_ma_200,0.08708422,1.4732412,10
macd_signal,0.08279165,1.400622,11
macd,0.082354836,1.3932322,12
ext_yield_curve_10y2y,0.08059245,1.3634173,13
month,0.079887606,1.351493,14
sentiment_negative_ratio_60d,0.06580976,1.1133319,15
sentiment_positive_ratio_45d,0.0631987,1.0691596,16
macd_diff,0.058423746,0.98837966,17
volatility_15d,0.05594977,0.94652635,18
sentiment_negative_ratio_30d,0.053696923,0.908414,19
sentiment_momentum_20_60,0.052540768,0.8888548,20
volatility_10d,0.05202033,0.8800503,21
sentiment_mean_45d,0.049744003,0.84154063,22
sentiment_positive_ratio_60d,0.049585342,0.8388566,23
rsi_28,0.04891694,0.8275489,24
return_45d,0.047143716,0.79755056,25
bollinger_position,0.046391163,0.7848193,26
ext_nasdaq100_return_5d,0.046153318,0.7807956,27
volatility_45d,0.045823522,0.7752162,28
ext_sp500_return_5d,0.044947762,0.7604006,29
volume_vs_ma20,0.036947258,0.6250527,30
volume_change_1d,0.03553635,0.6011837,31
ext_vix_level,0.03506796,0.5932598,32
close_vs_ma_100,0.03401155,0.575388,33
close_vs_ma_10,0.033605233,0.56851417,34
news_count_15d,0.032823276,0.5552855,35
ma_20_vs_50,0.030699546,0.51935744,36
rsi_14,0.03043372,0.51486033,37
news_count_20d,0.0289574,0.4898848,38
return_60d,0.028880732,0.4885878,39
sentiment_negative_ratio_45d,0.027707515,0.46873996,40
gap_return,0.027649384,0.46775654,41
return_30d,0.027197173,0.46010628,42
news_count_log_45d,0.026939591,0.45574868,43
return_15d,0.02549581,0.43132362,44
ext_vix_change_1d,0.025272397,0.42754403,45
news_count_30d,0.0248819,0.42093778,46
news_count_60d,0.023032146,0.3896447,47
sentiment_negative_ratio_15d,0.017761221,0.30047423,48
sentiment_positive_ratio_10d,0.016200962,0.27407864,49
sentiment_positive_ratio_15d,0.015774852,0.26686996,50
sentiment_momentum_5_20,0.015366754,0.259966,51
return_3d,0.015232116,0.25768828,52
range_pct,0.014901642,0.2520975,53
return_20d,0.014188012,0.24002472,54
return_5d,0.014138582,0.23918848,55
news_count_log_20d,0.012996173,0.21986187,56
ext_fedfunds_change_5d,0.012906764,0.21834928,57
close_vs_ma_5,0.012888566,0.2180414,58
volatility_20d,0.011877787,0.20094165,59
ext_sp500_return_1d,0.01117387,0.18903318,60
sentiment_mean_10d,0.010712807,0.18123317,61
ext_eurusd_return_5d,0.0103897825,0.17576842,62
volatility_5d,0.010202392,0.17259826,63
sentiment_momentum_15_45,0.009257329,0.15661022,64
close_vs_ma_60,0.008289187,0.14023174,65
ext_vix_change_5d,0.007825693,0.13239062,66
sentiment_negative_ratio_10d,0.007269185,0.12297593,67
sentiment_momentum_10_30,0.007189958,0.121635616,68
news_count_log_60d,0.0070126522,0.11863606,69
sentiment_negative_ratio_5d,0.0068590897,0.11603817,70
close_vs_ma_20,0.006393764,0.10816606,71
close_vs_ma_45,0.0063032326,0.106634505,72
return_10d,0.0059642782,0.100900255,73
news_count_log_10d,0.0055991015,0.09472241,74
sentiment_positive_ratio_30d,0.0053099785,0.08983119,75
sentiment_positive_ratio_20d,0.0039269547,0.06643398,76
close_vs_ma_30,0.0036902837,0.06243012,77
close_vs_ma_50,0.0036754243,0.062178735,78
news_count_5d,0.003655864,0.06184782,79
return_2d,0.003269886,0.05531807,80
sentiment_negative_ratio_1d,0.0031973335,0.054090668,81
sentiment_mean_20d,0.0031410991,0.05313933,82
sentiment_mean_15d,0.0026656755,0.04509638,83
close_vs_ma_15,0.0023442032,0.039657895,84
sentiment_mean_30d,0.0022567043,0.038177636,85
news_count_log_15d,0.0021644088,0.036616236,86
ext_eurusd_return_1d,0.0020426288,0.03455603,87
intraday_return,0.0017349599,0.029351065,88
return_1d,0.0011320553,0.019151468,89
day_of_week,0.00091396354,0.015461915,90
sentiment_positive_ratio_5d,0.0005731168,0.009695664,91
news_count_10d,0.00030619634,0.0051800553,92
ext_nasdaq100_return_1d,0.0,0.0,93
ext_us10y_change_1d,0.0,0.0,94
sentiment_available_10d,0.0,0.0,95
sentiment_available_1d,0.0,0.0,96
news_count_log_5d,0.0,0.0,97
news_count_log_1d,0.0,0.0,98
sentiment_mean_5d,0.0,0.0,99
sentiment_available_5d,0.0,0.0,100
sentiment_positive_ratio_1d,0.0,0.0,101
news_count_1d,0.0,0.0,102
ext_us2y_change_1d,0.0,0.0,103
sentiment_mean_1d,0.0,0.0,104
sentiment_available_20d,0.0,0.0,105
sentiment_available_15d,0.0,0.0,106
sentiment_available_30d,0.0,0.0,107
news_count_log_30d,0.0,0.0,108
sentiment_available_45d,0.0,0.0,109
sentiment_available_60d,0.0,0.0,110
